1 , 0 , 1 , 0 , 0 , 0 , 0  
1 , 1 , 1 , 10 , 10 , 0 , 0  
1 , 2 , 1 , 20 , 20 , 0 , 0  
1 , 3 , 1 , 30 , 30 , 0 , 0  
1 , 4 , 1 , 40 , 40 , 0 , 0  
1 , 5 , 1 , 50 , 50 , 0 , 0  
1 , 6 , 1 , 60 , 60 , 0 , 0  
1 , 7 , 1 , 70 , 70 , 0 , 0  
1 , 8 , 1 , 80 , 80 , 0 , 0  
1 , 9 , 1 , 90 , 90 , 0 , 0  
1 , 10 , 1 , 100 , 100 , 0 , 0  
1 , 11 , 1 , 110 , 110 , 0 , 0  
1 , 12 , 1 , 120 , 120 , 0 , 0  
1 , 13 , 1 , 130 , 130 , 0 , 0  
1 , 14 , 1 , 140 , 140 , 0 , 0  
1 , 15 , 1 , 150 , 150 , 0 , 0  
1 , 16 , 1 , 160 , 160 , 0 , 0  
1 , 17 , 1 , 170 , 170 , 0 , 0  
1 , 18 , 1 , 180 , 180 , 0 , 0  
1 , 19 , 1 , 190 , 190 , 0 , 0  
1 , 20 , 1 , 200 , 200 , 0 , 0  
1 , 21 , 1 , 210 , 210 , 0 , 0  
1 , 22 , 1 , 220 , 220 , 0 , 0  
1 , 23 , 1 , 230 , 230 , 0 , 0  
1 , 24 , 1 , 240 , 240 , 0 , 0  
1 , 25 , 1 , 250 , 250 , 0 , 0  
1 , 26 , 1 , 260 , 260 , 0 , 0  
1 , 27 , 1 , 270 , 270 , 0 , 0  
1 , 28 , 1 , 280 , 280 , 0 , 0  
1 , 29 , 1 , 290 , 290 , 0 , 0  
1 , 30 , 1 , 300 , 300 , 0 , 0  
1 , 31 , 1 , 310 , 310 , 0 , 0  
1 , 32 , 1 , 320 , 320 , 0 , 0  
1 , 33 , 1 , 330 , 330 , 0 , 0  
1 , 34 , 1 , 340 , 340 , 0 , 0  
1 , 35 , 1 , 350 , 350 , 0 , 0  
1 , 36 , 1 , 360 , 360 , 0 , 0  
1 , 37 , 1 , 370 , 370 , 0 , 0  
1 , 38 , 1 , 380 , 380 , 0 , 0  
1 , 39 , 1 , 390 , 390 , 0 , 0  
1 , 40 , 1 , 400 , 400 , 0 , 0  
1 , 41 , 1 , 410 , 410 , 0 , 0  
1 , 42 , 1 , 420 , 420 , 0 , 0  
1 , 43 , 1 , 430 , 430 , 0 , 0  
1 , 44 , 1 , 440 , 440 , 0 , 0  
1 , 45 , 1 , 450 , 450 , 0 , 0  
1 , 46 , 1 , 460 , 460 , 0 , 0  
1 , 47 , 1 , 470 , 470 , 0 , 0  
1 , 48 , 1 , 480 , 480 , 0 , 0  
1 , 49 , 1 , 490 , 490 , 0 , 0  
