1 , 0 , 1 , 2 , 8 , 2 , 8  
1 , 1 , 1 , 12 , 18 , 2 , 8  
1 , 2 , 1 , 22 , 28 , 2 , 8  
1 , 3 , 1 , 32 , 38 , 2 , 8  
1 , 4 , 1 , 42 , 48 , 2 , 8  
1 , 5 , 1 , 52 , 58 , 2 , 8  
1 , 6 , 1 , 62 , 68 , 2 , 8  
1 , 7 , 1 , 72 , 78 , 2 , 8  
1 , 8 , 1 , 82 , 88 , 2 , 8  
1 , 9 , 1 , 92 , 98 , 2 , 8  
1 , 10 , 1 , 102 , 108 , 2 , 8  
1 , 11 , 1 , 112 , 118 , 2 , 8  
1 , 12 , 1 , 122 , 128 , 2 , 8  
1 , 13 , 1 , 132 , 138 , 2 , 8  
1 , 14 , 1 , 142 , 148 , 2 , 8  
1 , 15 , 1 , 152 , 158 , 2 , 8  
1 , 16 , 1 , 162 , 168 , 2 , 8  
1 , 17 , 1 , 172 , 178 , 2 , 8  
1 , 18 , 1 , 182 , 188 , 2 , 8  
1 , 19 , 1 , 192 , 198 , 2 , 8  
1 , 20 , 1 , 202 , 208 , 2 , 8  
1 , 21 , 1 , 212 , 218 , 2 , 8  
1 , 22 , 1 , 222 , 228 , 2 , 8  
1 , 23 , 1 , 232 , 238 , 2 , 8  
1 , 24 , 1 , 242 , 248 , 2 , 8  
1 , 25 , 1 , 252 , 258 , 2 , 8  
1 , 26 , 1 , 262 , 268 , 2 , 8  
1 , 27 , 1 , 272 , 278 , 2 , 8  
1 , 28 , 1 , 282 , 288 , 2 , 8  
1 , 29 , 1 , 292 , 298 , 2 , 8  
1 , 30 , 1 , 302 , 308 , 2 , 8  
1 , 31 , 1 , 312 , 318 , 2 , 8  
1 , 32 , 1 , 322 , 328 , 2 , 8  
1 , 33 , 1 , 332 , 338 , 2 , 8  
1 , 34 , 1 , 342 , 348 , 2 , 8  
1 , 35 , 1 , 352 , 358 , 2 , 8  
1 , 36 , 1 , 362 , 368 , 2 , 8  
1 , 37 , 1 , 372 , 378 , 2 , 8  
1 , 38 , 1 , 382 , 388 , 2 , 8  
1 , 39 , 1 , 392 , 398 , 2 , 8  
1 , 40 , 1 , 402 , 408 , 2 , 8  
1 , 41 , 1 , 412 , 418 , 2 , 8  
1 , 42 , 1 , 422 , 428 , 2 , 8  
1 , 43 , 1 , 432 , 438 , 2 , 8  
1 , 44 , 1 , 442 , 448 , 2 , 8  
1 , 45 , 1 , 452 , 458 , 2 , 8  
1 , 46 , 1 , 462 , 468 , 2 , 8  
1 , 47 , 1 , 472 , 478 , 2 , 8  
1 , 48 , 1 , 482 , 488 , 2 , 8  
1 , 49 , 1 , 492 , 498 , 2 , 8  
