1 , 0 , 1 , 0 , -2 , -10  
1 , 1 , 1 , 1 , -10 , -10  
1 , 2 , 1 , 2 , -10 , -10  
1 , 3 , 1 , 3 , -10 , -10  
1 , 4 , 1 , 4 , -10 , -10  
1 , 5 , 1 , 5 , -10 , -10  
1 , 6 , 1 , 6 , -10 , -10  
1 , 7 , 1 , 7 , -10 , -10  
1 , 8 , 1 , 8 , -10 , -10  
1 , 9 , 1 , 9 , -10 , -10  
1 , 10 , 1 , 10 , -10 , -10  
1 , 11 , 1 , 11 , -10 , -10  
1 , 12 , 1 , 12 , -10 , -10  
1 , 13 , 1 , 13 , -10 , -10  
1 , 14 , 1 , 14 , -10 , -10  
1 , 15 , 1 , 15 , -10 , -10  
1 , 16 , 1 , 16 , -10 , -10  
1 , 17 , 1 , 17 , -10 , -10  
1 , 18 , 1 , 18 , -10 , -10  
1 , 19 , 1 , 19 , -10 , -10  
1 , 20 , 1 , 20 , -10 , -10  
1 , 21 , 1 , 21 , -10 , -10  
1 , 22 , 1 , 22 , -10 , -10  
1 , 23 , 1 , 23 , -10 , -10  
1 , 24 , 1 , 24 , -10 , -10  
1 , 25 , 1 , 25 , -10 , -10  
1 , 26 , 1 , 26 , -10 , -10  
1 , 27 , 1 , 27 , -10 , -10  
1 , 28 , 1 , 28 , -10 , -10  
1 , 29 , 1 , 29 , -10 , -10  
1 , 30 , 1 , 30 , -10 , -10  
1 , 31 , 1 , 31 , -10 , -10  
1 , 32 , 1 , 32 , -10 , -10  
1 , 33 , 1 , 33 , -10 , -10  
1 , 34 , 1 , 34 , -10 , -10  
1 , 35 , 1 , 35 , -10 , -10  
1 , 36 , 1 , 36 , -10 , -10  
1 , 37 , 1 , 37 , -10 , -10  
1 , 38 , 1 , 38 , -10 , -10  
1 , 39 , 1 , 39 , -10 , -10  
1 , 40 , 1 , 40 , -10 , -10  
1 , 41 , 1 , 41 , -10 , -10  
1 , 42 , 1 , 42 , -10 , -10  
1 , 43 , 1 , 43 , -10 , -10  
1 , 44 , 1 , 44 , -10 , -10  
1 , 45 , 1 , 45 , -10 , -10  
1 , 46 , 1 , 46 , -10 , -10  
1 , 47 , 1 , 47 , -10 , -10  
1 , 48 , 1 , 48 , -10 , -10  
1 , 49 , 1 , 49 , -10 , -10  
