1 , 0 , 1 , 3 , 10 , 3 , 10  
1 , 1 , 1 , 13 , 20 , 3 , 10  
1 , 2 , 1 , 23 , 30 , 3 , 10  
1 , 3 , 1 , 33 , 40 , 3 , 10  
1 , 4 , 1 , 43 , 50 , 3 , 10  
1 , 5 , 1 , 53 , 60 , 3 , 10  
1 , 6 , 1 , 63 , 70 , 3 , 10  
1 , 7 , 1 , 73 , 80 , 3 , 10  
1 , 8 , 1 , 83 , 90 , 3 , 10  
1 , 9 , 1 , 93 , 100 , 3 , 10  
1 , 10 , 1 , 103 , 110 , 3 , 10  
1 , 11 , 1 , 113 , 120 , 3 , 10  
1 , 12 , 1 , 123 , 130 , 3 , 10  
1 , 13 , 1 , 133 , 140 , 3 , 10  
1 , 14 , 1 , 143 , 150 , 3 , 10  
1 , 15 , 1 , 153 , 160 , 3 , 10  
1 , 16 , 1 , 163 , 170 , 3 , 10  
1 , 17 , 1 , 173 , 180 , 3 , 10  
1 , 18 , 1 , 183 , 190 , 3 , 10  
1 , 19 , 1 , 193 , 200 , 3 , 10  
1 , 20 , 1 , 203 , 210 , 3 , 10  
1 , 21 , 1 , 213 , 220 , 3 , 10  
1 , 22 , 1 , 223 , 230 , 3 , 10  
1 , 23 , 1 , 233 , 240 , 3 , 10  
1 , 24 , 1 , 243 , 250 , 3 , 10  
1 , 25 , 1 , 253 , 260 , 3 , 10  
1 , 26 , 1 , 263 , 270 , 3 , 10  
1 , 27 , 1 , 273 , 280 , 3 , 10  
1 , 28 , 1 , 283 , 290 , 3 , 10  
1 , 29 , 1 , 293 , 300 , 3 , 10  
1 , 30 , 1 , 303 , 310 , 3 , 10  
1 , 31 , 1 , 313 , 320 , 3 , 10  
1 , 32 , 1 , 323 , 330 , 3 , 10  
1 , 33 , 1 , 333 , 340 , 3 , 10  
1 , 34 , 1 , 343 , 350 , 3 , 10  
1 , 35 , 1 , 353 , 360 , 3 , 10  
1 , 36 , 1 , 363 , 370 , 3 , 10  
1 , 37 , 1 , 373 , 380 , 3 , 10  
1 , 38 , 1 , 383 , 390 , 3 , 10  
1 , 39 , 1 , 393 , 400 , 3 , 10  
1 , 40 , 1 , 403 , 410 , 3 , 10  
1 , 41 , 1 , 413 , 420 , 3 , 10  
1 , 42 , 1 , 423 , 430 , 3 , 10  
1 , 43 , 1 , 433 , 440 , 3 , 10  
1 , 44 , 1 , 443 , 450 , 3 , 10  
1 , 45 , 1 , 453 , 460 , 3 , 10  
1 , 46 , 1 , 463 , 470 , 3 , 10  
1 , 47 , 1 , 473 , 480 , 3 , 10  
1 , 48 , 1 , 483 , 490 , 3 , 10  
1 , 49 , 1 , 493 , 500 , 3 , 10  
