1 , 0 , 1 , 9 , 1 , 9 , 1  
1 , 1 , 1 , 19 , 11 , 9 , 1  
1 , 2 , 1 , 29 , 21 , 9 , 1  
1 , 3 , 1 , 39 , 31 , 9 , 1  
1 , 4 , 1 , 49 , 41 , 9 , 1  
1 , 5 , 1 , 59 , 51 , 9 , 1  
1 , 6 , 1 , 69 , 61 , 9 , 1  
1 , 7 , 1 , 79 , 71 , 9 , 1  
1 , 8 , 1 , 89 , 81 , 9 , 1  
1 , 9 , 1 , 99 , 91 , 9 , 1  
1 , 10 , 1 , 109 , 101 , 9 , 1  
1 , 11 , 1 , 119 , 111 , 9 , 1  
1 , 12 , 1 , 129 , 121 , 9 , 1  
1 , 13 , 1 , 139 , 131 , 9 , 1  
1 , 14 , 1 , 149 , 141 , 9 , 1  
1 , 15 , 1 , 159 , 151 , 9 , 1  
1 , 16 , 1 , 169 , 161 , 9 , 1  
1 , 17 , 1 , 179 , 171 , 9 , 1  
1 , 18 , 1 , 189 , 181 , 9 , 1  
1 , 19 , 1 , 199 , 191 , 9 , 1  
1 , 20 , 1 , 209 , 201 , 9 , 1  
1 , 21 , 1 , 219 , 211 , 9 , 1  
1 , 22 , 1 , 229 , 221 , 9 , 1  
1 , 23 , 1 , 239 , 231 , 9 , 1  
1 , 24 , 1 , 249 , 241 , 9 , 1  
1 , 25 , 1 , 259 , 251 , 9 , 1  
1 , 26 , 1 , 269 , 261 , 9 , 1  
1 , 27 , 1 , 279 , 271 , 9 , 1  
1 , 28 , 1 , 289 , 281 , 9 , 1  
1 , 29 , 1 , 299 , 291 , 9 , 1  
1 , 30 , 1 , 309 , 301 , 9 , 1  
1 , 31 , 1 , 319 , 311 , 9 , 1  
1 , 32 , 1 , 329 , 321 , 9 , 1  
1 , 33 , 1 , 339 , 331 , 9 , 1  
1 , 34 , 1 , 349 , 341 , 9 , 1  
1 , 35 , 1 , 359 , 351 , 9 , 1  
1 , 36 , 1 , 369 , 361 , 9 , 1  
1 , 37 , 1 , 379 , 371 , 9 , 1  
1 , 38 , 1 , 389 , 381 , 9 , 1  
1 , 39 , 1 , 399 , 391 , 9 , 1  
1 , 40 , 1 , 409 , 401 , 9 , 1  
1 , 41 , 1 , 419 , 411 , 9 , 1  
1 , 42 , 1 , 429 , 421 , 9 , 1  
1 , 43 , 1 , 439 , 431 , 9 , 1  
1 , 44 , 1 , 449 , 441 , 9 , 1  
1 , 45 , 1 , 459 , 451 , 9 , 1  
1 , 46 , 1 , 469 , 461 , 9 , 1  
1 , 47 , 1 , 479 , 471 , 9 , 1  
1 , 48 , 1 , 489 , 481 , 9 , 1  
1 , 49 , 1 , 499 , 491 , 9 , 1  
