1 , 0 , 1 , 0 , 0 , 0  
1 , 1 , 1 , 1 , 2 , 3  
1 , 2 , 1 , 2 , 4 , 6  
1 , 3 , 1 , 3 , 6 , 9  
1 , 4 , 1 , 4 , 8 , 12  
1 , 5 , 1 , 5 , 10 , 15  
1 , 6 , 1 , 6 , 12 , 18  
1 , 7 , 1 , 7 , 14 , 21  
1 , 8 , 1 , 8 , 16 , 24  
1 , 9 , 1 , 9 , 18 , 27  
1 , 10 , 1 , 10 , 20 , 30  
1 , 11 , 1 , 11 , 22 , 33  
1 , 12 , 1 , 12 , 24 , 36  
1 , 13 , 1 , 13 , 26 , 39  
1 , 14 , 1 , 14 , 28 , 42  
1 , 15 , 1 , 15 , 30 , 45  
1 , 16 , 1 , 16 , 32 , 48  
1 , 17 , 1 , 17 , 34 , 51  
1 , 18 , 1 , 18 , 36 , 54  
1 , 19 , 1 , 19 , 38 , 57  
1 , 20 , 1 , 20 , 40 , 60  
1 , 21 , 1 , 21 , 42 , 63  
1 , 22 , 1 , 22 , 44 , 66  
1 , 23 , 1 , 23 , 46 , 69  
1 , 24 , 1 , 24 , 48 , 72  
1 , 25 , 1 , 25 , 50 , 75  
1 , 26 , 1 , 26 , 52 , 78  
1 , 27 , 1 , 27 , 54 , 81  
1 , 28 , 1 , 28 , 56 , 84  
1 , 29 , 1 , 29 , 58 , 87  
1 , 30 , 1 , 30 , 60 , 90  
1 , 31 , 1 , 31 , 62 , 93  
1 , 32 , 1 , 32 , 64 , 96  
1 , 33 , 1 , 33 , 66 , 99  
1 , 34 , 1 , 34 , 68 , 102  
1 , 35 , 1 , 35 , 70 , 105  
1 , 36 , 1 , 36 , 72 , 108  
1 , 37 , 1 , 37 , 74 , 111  
1 , 38 , 1 , 38 , 76 , 114  
1 , 39 , 1 , 39 , 78 , 117  
1 , 40 , 1 , 40 , 80 , 120  
1 , 41 , 1 , 41 , 82 , 123  
1 , 42 , 1 , 42 , 84 , 126  
1 , 43 , 1 , 43 , 86 , 129  
1 , 44 , 1 , 44 , 88 , 132  
1 , 45 , 1 , 45 , 90 , 135  
1 , 46 , 1 , 46 , 92 , 138  
1 , 47 , 1 , 47 , 94 , 141  
1 , 48 , 1 , 48 , 96 , 144  
1 , 49 , 1 , 49 , 98 , 147  
