1 , 0 , 1 , 0 , -5 , 2  
1 , 1 , 1 , 1 , -5 , 2  
1 , 2 , 1 , 2 , -5 , 2  
1 , 3 , 1 , 3 , -5 , 2  
1 , 4 , 1 , 4 , -5 , 2  
1 , 5 , 1 , 5 , -5 , 2  
1 , 6 , 1 , 6 , -5 , 2  
1 , 7 , 1 , 7 , -5 , 2  
1 , 8 , 1 , 8 , -5 , 2  
1 , 9 , 1 , 9 , -5 , 2  
1 , 10 , 1 , 10 , -5 , 2  
1 , 11 , 1 , 11 , -5 , 2  
1 , 12 , 1 , 12 , -5 , 2  
1 , 13 , 1 , 13 , -5 , 2  
1 , 14 , 1 , 14 , -5 , 2  
1 , 15 , 1 , 15 , -5 , 2  
1 , 16 , 1 , 16 , -5 , 2  
1 , 17 , 1 , 17 , -5 , 2  
1 , 18 , 1 , 18 , -5 , 2  
1 , 19 , 1 , 19 , -5 , 2  
1 , 20 , 1 , 20 , -5 , 2  
1 , 21 , 1 , 21 , -5 , 2  
1 , 22 , 1 , 22 , -5 , 2  
1 , 23 , 1 , 23 , -5 , 2  
1 , 24 , 1 , 24 , -5 , 2  
1 , 25 , 1 , 25 , -5 , 2  
1 , 26 , 1 , 26 , -5 , 2  
1 , 27 , 1 , 27 , -5 , 2  
1 , 28 , 1 , 28 , -5 , 2  
1 , 29 , 1 , 29 , -5 , 2  
1 , 30 , 1 , 30 , -5 , 2  
1 , 31 , 1 , 31 , -5 , 2  
1 , 32 , 1 , 32 , -5 , 2  
1 , 33 , 1 , 33 , -5 , 2  
1 , 34 , 1 , 34 , -5 , 2  
1 , 35 , 1 , 35 , -5 , 2  
1 , 36 , 1 , 36 , -5 , 2  
1 , 37 , 1 , 37 , -5 , 2  
1 , 38 , 1 , 38 , -5 , 2  
1 , 39 , 1 , 39 , -5 , 2  
1 , 40 , 1 , 40 , -5 , 2  
1 , 41 , 1 , 41 , -5 , 2  
1 , 42 , 1 , 42 , -5 , 2  
1 , 43 , 1 , 43 , -5 , 2  
1 , 44 , 1 , 44 , -5 , 2  
1 , 45 , 1 , 45 , -5 , 2  
1 , 46 , 1 , 46 , -5 , 2  
1 , 47 , 1 , 47 , -5 , 2  
1 , 48 , 1 , 48 , -5 , 2  
1 , 49 , 1 , 49 , -5 , 2  
