1 , 0 , 1 , 1 , 4 , 1 , 4  
1 , 1 , 1 , 11 , 14 , 1 , 4  
1 , 2 , 1 , 21 , 24 , 1 , 4  
1 , 3 , 1 , 31 , 34 , 1 , 4  
1 , 4 , 1 , 41 , 44 , 1 , 4  
1 , 5 , 1 , 51 , 54 , 1 , 4  
1 , 6 , 1 , 61 , 64 , 1 , 4  
1 , 7 , 1 , 71 , 74 , 1 , 4  
1 , 8 , 1 , 81 , 84 , 1 , 4  
1 , 9 , 1 , 91 , 94 , 1 , 4  
1 , 10 , 1 , 101 , 104 , 1 , 4  
1 , 11 , 1 , 111 , 114 , 1 , 4  
1 , 12 , 1 , 121 , 124 , 1 , 4  
1 , 13 , 1 , 131 , 134 , 1 , 4  
1 , 14 , 1 , 141 , 144 , 1 , 4  
1 , 15 , 1 , 151 , 154 , 1 , 4  
1 , 16 , 1 , 161 , 164 , 1 , 4  
1 , 17 , 1 , 171 , 174 , 1 , 4  
1 , 18 , 1 , 181 , 184 , 1 , 4  
1 , 19 , 1 , 191 , 194 , 1 , 4  
1 , 20 , 1 , 201 , 204 , 1 , 4  
1 , 21 , 1 , 211 , 214 , 1 , 4  
1 , 22 , 1 , 221 , 224 , 1 , 4  
1 , 23 , 1 , 231 , 234 , 1 , 4  
1 , 24 , 1 , 241 , 244 , 1 , 4  
1 , 25 , 1 , 251 , 254 , 1 , 4  
1 , 26 , 1 , 261 , 264 , 1 , 4  
1 , 27 , 1 , 271 , 274 , 1 , 4  
1 , 28 , 1 , 281 , 284 , 1 , 4  
1 , 29 , 1 , 291 , 294 , 1 , 4  
1 , 30 , 1 , 301 , 304 , 1 , 4  
1 , 31 , 1 , 311 , 314 , 1 , 4  
1 , 32 , 1 , 321 , 324 , 1 , 4  
1 , 33 , 1 , 331 , 334 , 1 , 4  
1 , 34 , 1 , 341 , 344 , 1 , 4  
1 , 35 , 1 , 351 , 354 , 1 , 4  
1 , 36 , 1 , 361 , 364 , 1 , 4  
1 , 37 , 1 , 371 , 374 , 1 , 4  
1 , 38 , 1 , 381 , 384 , 1 , 4  
1 , 39 , 1 , 391 , 394 , 1 , 4  
1 , 40 , 1 , 401 , 404 , 1 , 4  
1 , 41 , 1 , 411 , 414 , 1 , 4  
1 , 42 , 1 , 421 , 424 , 1 , 4  
1 , 43 , 1 , 431 , 434 , 1 , 4  
1 , 44 , 1 , 441 , 444 , 1 , 4  
1 , 45 , 1 , 451 , 454 , 1 , 4  
1 , 46 , 1 , 461 , 464 , 1 , 4  
1 , 47 , 1 , 471 , 474 , 1 , 4  
1 , 48 , 1 , 481 , 484 , 1 , 4  
1 , 49 , 1 , 491 , 494 , 1 , 4  
