1 , 0 , 1 , 9 , 10 , 9 , 10  
1 , 1 , 1 , 19 , 20 , 9 , 10  
1 , 2 , 1 , 29 , 30 , 9 , 10  
1 , 3 , 1 , 39 , 40 , 9 , 10  
1 , 4 , 1 , 49 , 50 , 9 , 10  
1 , 5 , 1 , 59 , 60 , 9 , 10  
1 , 6 , 1 , 69 , 70 , 9 , 10  
1 , 7 , 1 , 79 , 80 , 9 , 10  
1 , 8 , 1 , 89 , 90 , 9 , 10  
1 , 9 , 1 , 99 , 100 , 9 , 10  
1 , 10 , 1 , 109 , 110 , 9 , 10  
1 , 11 , 1 , 119 , 120 , 9 , 10  
1 , 12 , 1 , 129 , 130 , 9 , 10  
1 , 13 , 1 , 139 , 140 , 9 , 10  
1 , 14 , 1 , 149 , 150 , 9 , 10  
1 , 15 , 1 , 159 , 160 , 9 , 10  
1 , 16 , 1 , 169 , 170 , 9 , 10  
1 , 17 , 1 , 179 , 180 , 9 , 10  
1 , 18 , 1 , 189 , 190 , 9 , 10  
1 , 19 , 1 , 199 , 200 , 9 , 10  
1 , 20 , 1 , 209 , 210 , 9 , 10  
1 , 21 , 1 , 219 , 220 , 9 , 10  
1 , 22 , 1 , 229 , 230 , 9 , 10  
1 , 23 , 1 , 239 , 240 , 9 , 10  
1 , 24 , 1 , 249 , 250 , 9 , 10  
1 , 25 , 1 , 259 , 260 , 9 , 10  
1 , 26 , 1 , 269 , 270 , 9 , 10  
1 , 27 , 1 , 279 , 280 , 9 , 10  
1 , 28 , 1 , 289 , 290 , 9 , 10  
1 , 29 , 1 , 299 , 300 , 9 , 10  
1 , 30 , 1 , 309 , 310 , 9 , 10  
1 , 31 , 1 , 319 , 320 , 9 , 10  
1 , 32 , 1 , 329 , 330 , 9 , 10  
1 , 33 , 1 , 339 , 340 , 9 , 10  
1 , 34 , 1 , 349 , 350 , 9 , 10  
1 , 35 , 1 , 359 , 360 , 9 , 10  
1 , 36 , 1 , 369 , 370 , 9 , 10  
1 , 37 , 1 , 379 , 380 , 9 , 10  
1 , 38 , 1 , 389 , 390 , 9 , 10  
1 , 39 , 1 , 399 , 400 , 9 , 10  
1 , 40 , 1 , 409 , 410 , 9 , 10  
1 , 41 , 1 , 419 , 420 , 9 , 10  
1 , 42 , 1 , 429 , 430 , 9 , 10  
1 , 43 , 1 , 439 , 440 , 9 , 10  
1 , 44 , 1 , 449 , 450 , 9 , 10  
1 , 45 , 1 , 459 , 460 , 9 , 10  
1 , 46 , 1 , 469 , 470 , 9 , 10  
1 , 47 , 1 , 479 , 480 , 9 , 10  
1 , 48 , 1 , 489 , 490 , 9 , 10  
1 , 49 , 1 , 499 , 500 , 9 , 10  
