1 , 0 , 1 , 6 , 2 , 6 , 2  
1 , 1 , 1 , 16 , 12 , 6 , 2  
1 , 2 , 1 , 26 , 22 , 6 , 2  
1 , 3 , 1 , 36 , 32 , 6 , 2  
1 , 4 , 1 , 46 , 42 , 6 , 2  
1 , 5 , 1 , 56 , 52 , 6 , 2  
1 , 6 , 1 , 66 , 62 , 6 , 2  
1 , 7 , 1 , 76 , 72 , 6 , 2  
1 , 8 , 1 , 86 , 82 , 6 , 2  
1 , 9 , 1 , 96 , 92 , 6 , 2  
1 , 10 , 1 , 106 , 102 , 6 , 2  
1 , 11 , 1 , 116 , 112 , 6 , 2  
1 , 12 , 1 , 126 , 122 , 6 , 2  
1 , 13 , 1 , 136 , 132 , 6 , 2  
1 , 14 , 1 , 146 , 142 , 6 , 2  
1 , 15 , 1 , 156 , 152 , 6 , 2  
1 , 16 , 1 , 166 , 162 , 6 , 2  
1 , 17 , 1 , 176 , 172 , 6 , 2  
1 , 18 , 1 , 186 , 182 , 6 , 2  
1 , 19 , 1 , 196 , 192 , 6 , 2  
1 , 20 , 1 , 206 , 202 , 6 , 2  
1 , 21 , 1 , 216 , 212 , 6 , 2  
1 , 22 , 1 , 226 , 222 , 6 , 2  
1 , 23 , 1 , 236 , 232 , 6 , 2  
1 , 24 , 1 , 246 , 242 , 6 , 2  
1 , 25 , 1 , 256 , 252 , 6 , 2  
1 , 26 , 1 , 266 , 262 , 6 , 2  
1 , 27 , 1 , 276 , 272 , 6 , 2  
1 , 28 , 1 , 286 , 282 , 6 , 2  
1 , 29 , 1 , 296 , 292 , 6 , 2  
1 , 30 , 1 , 306 , 302 , 6 , 2  
1 , 31 , 1 , 316 , 312 , 6 , 2  
1 , 32 , 1 , 326 , 322 , 6 , 2  
1 , 33 , 1 , 336 , 332 , 6 , 2  
1 , 34 , 1 , 346 , 342 , 6 , 2  
1 , 35 , 1 , 356 , 352 , 6 , 2  
1 , 36 , 1 , 366 , 362 , 6 , 2  
1 , 37 , 1 , 376 , 372 , 6 , 2  
1 , 38 , 1 , 386 , 382 , 6 , 2  
1 , 39 , 1 , 396 , 392 , 6 , 2  
1 , 40 , 1 , 406 , 402 , 6 , 2  
1 , 41 , 1 , 416 , 412 , 6 , 2  
1 , 42 , 1 , 426 , 422 , 6 , 2  
1 , 43 , 1 , 436 , 432 , 6 , 2  
1 , 44 , 1 , 446 , 442 , 6 , 2  
1 , 45 , 1 , 456 , 452 , 6 , 2  
1 , 46 , 1 , 466 , 462 , 6 , 2  
1 , 47 , 1 , 476 , 472 , 6 , 2  
1 , 48 , 1 , 486 , 482 , 6 , 2  
1 , 49 , 1 , 496 , 492 , 6 , 2  
